Count_cell_all,Count_cell_final,FileName_PM,FileName_TOTAL,FileName_nucleus,FileName_nucleus_cell_final_outline,FileName_score_bw,ImageNumber,ImageQuality_PowerLogLogSlope_nucleus,Intensity_MedianIntensity_PM_bgCorr_bgMask,Intensity_MedianIntensity_TOTAL_bgCorr_bgMask,Mean_cell_final_Intensity_IntegratedIntensity_PM_bgCorr_intraimage,Mean_cell_final_Intensity_IntegratedIntensity_TOTAL_bgCorr_intraimage,Mean_cell_final_Math_cytoplasmAbundance,Mean_cell_final_Math_ratio,Mean_nucleus_final_AreaShape_Area,Mean_nucleus_final_AreaShape_Center_X,Mean_nucleus_final_AreaShape_Center_Y,Mean_nucleus_final_AreaShape_Compactness,Mean_nucleus_final_AreaShape_Eccentricity,Mean_nucleus_final_AreaShape_EulerNumber,Mean_nucleus_final_AreaShape_Extent,Mean_nucleus_final_AreaShape_FormFactor,Mean_nucleus_final_AreaShape_MajorAxisLength,Mean_nucleus_final_AreaShape_MaxFeretDiameter,Mean_nucleus_final_AreaShape_MaximumRadius,Mean_nucleus_final_AreaShape_MeanRadius,Mean_nucleus_final_AreaShape_MedianRadius,Mean_nucleus_final_AreaShape_MinFeretDiameter,Mean_nucleus_final_AreaShape_MinorAxisLength,Mean_nucleus_final_AreaShape_Orientation,Mean_nucleus_final_AreaShape_Perimeter,Mean_nucleus_final_AreaShape_Solidity,Median_cell_final_Intensity_IntegratedIntensity_PM_bgCorr_intraimage,Median_cell_final_Intensity_IntegratedIntensity_TOTAL_bgCorr_intraimage,Median_cell_final_Math_cytoplasmAbundance,Median_cell_final_Math_ratio,Metadata_Channel,Metadata_FileLocation,Metadata_gene,Metadata_imageBaseName,Metadata_pathBase,Metadata_plateName,Metadata_platePath,Metadata_plateRepl,Metadata_posNum,Metadata_posPath,Metadata_siRNA,Metadata_wellNum,Metadata_wellPath,PathName_PM,PathName_TOTAL,PathName_nucleus,PathName_nucleus_cell_final_outline,Treatment
171,64,myplate_01--FGFR1--324--W022--P01--PM.tif,myplate_01--FGFR1--324--W022--P01--TOTAL.tif,myplate_01--FGFR1--324--W022--P01--DNA.tif,myplate_01--FGFR1--324--W022--P01--outlines.tif,myplate_01--FGFR1--324--W022--P01--score.tif,22,-1.78457031515,0.000265430659056,0.000168696045876,12.4171552105,21.3690472743,1,0.855133684815,1347.71875,584.328125,511.6875,1.02690253103,0.507536009716,1,0.761592265082,0.875606652786,44.9905318807,44.8812651564,18.5042028093,6.8928950519,6.1043492942,37.0669305523,37.8634259265,-2.11013470412,138.11678125,0.961964959734,12.1148319407,14.8984894592,1,0.801801058922,NA,NA,FGFR1,myplate_01--FGFR1--324--W022--P01,C:\tutorial,myplate,myplate_01,1,1,P01--FGFR1--324,324,22,W022--FGFR1--324,C:\tutorial\myplate_01\W022--FGFR1--324\P01--FGFR1--324,C:\tutorial\myplate_01\W022--FGFR1--324\P01--FGFR1--324,C:\tutorial\myplate_01\W022--FGFR1--324\P01--FGFR1--324,C:\tutorial\myplate_01--cellprofiler\W022--FGFR1--324\P01--FGFR1--324,FGFR1_324
166,64,myplate_01--COPB2--803--W023--P01--PM.tif,myplate_01--COPB2--803--W023--P01--TOTAL.tif,myplate_01--COPB2--803--W023--P01--DNA.tif,myplate_01--COPB2--803--W023--P01--outlines.tif,myplate_01--COPB2--803--W023--P01--score.tif,23,-1.78222856097,0.000295948702842,0.000244991155341,11.5129220859,21.9838539916,1,0.827315710009,1369.328125,665.40625,525.84375,1.03140068665,0.519403867436,1,0.750740515707,0.855529832063,45.3881833239,45.447392591,18.4387931836,6.85162372709,6.07958766809,37.3592138644,37.8227272579,-2.83602285025,140.6331875,0.956287323282,10.0099263338,15.0219504656,1,0.759566700309,NA,NA,COPB2,myplate_01--COPB2--803--W023--P01,C:\tutorial,myplate,myplate_01,1,1,P01--COPB2--803,803,23,W023--COPB2--803,C:\tutorial\myplate_01\W023--COPB2--803\P01--COPB2--803,C:\tutorial\myplate_01\W023--COPB2--803\P01--COPB2--803,C:\tutorial\myplate_01\W023--COPB2--803\P01--COPB2--803,C:\tutorial\myplate_01--cellprofiler\W023--COPB2--803\P01--COPB2--803,COPB2_803
155,53,myplate_01--GTF2H2--697--W024--P01--PM.tif,myplate_01--GTF2H2--697--W024--P01--TOTAL.tif,myplate_01--GTF2H2--697--W024--P01--DNA.tif,myplate_01--GTF2H2--697--W024--P01--outlines.tif,myplate_01--GTF2H2--697--W024--P01--score.tif,24,-1.79140152728,0.000311207724735,0.000214473111555,12.0976327554,19.4604713066,1,0.817095012181,1267.1509434,623.245283019,468.528301887,1.02914861844,0.514783993509,1,0.754497177103,0.864706508742,43.6094843535,43.7441805018,17.8647282286,6.63657305624,5.88996541292,36.0266163839,36.6368302029,8.59318130106,134.520566038,0.958211899918,11.3499045614,15.5192034096,1,0.779554905101,NA,NA,GTF2H2,myplate_01--GTF2H2--697--W024--P01,C:\tutorial,myplate,myplate_01,1,1,P01--GTF2H2--697,697,24,W024--GTF2H2--697,C:\tutorial\myplate_01\W024--GTF2H2--697\P01--GTF2H2--697,C:\tutorial\myplate_01\W024--GTF2H2--697\P01--GTF2H2--697,C:\tutorial\myplate_01\W024--GTF2H2--697\P01--GTF2H2--697,C:\tutorial\myplate_01--cellprofiler\W024--GTF2H2--697\P01--GTF2H2--697,GTF2H2_697
149,65,myplate_01--AKT1--620--W025--P01--PM.tif,myplate_01--AKT1--620--W025--P01--TOTAL.tif,myplate_01--AKT1--620--W025--P01--DNA.tif,myplate_01--AKT1--620--W025--P01--outlines.tif,myplate_01--AKT1--620--W025--P01--score.tif,25,-1.82304321649,0.000387502834201,0.000290768221021,15.0507611982,20.5059113522,1,0.998284094439,1351.16923077,579.6,463,1.03490681749,0.543034174789,1,0.745845644537,0.856017003143,45.4439429859,45.643999321,18.1066995823,6.80271340574,6.03634702599,36.639259873,37.302101315,-0.0425323929374,139.371692308,0.957826732912,12.9233842269,13.2068818654,1,1.01097269533,NA,NA,AKT1,myplate_01--AKT1--620--W025--P01,C:\tutorial,myplate,myplate_01,1,1,P01--AKT1--620,620,25,W025--AKT1--620,C:\tutorial\myplate_01\W025--AKT1--620\P01--AKT1--620,C:\tutorial\myplate_01\W025--AKT1--620\P01--AKT1--620,C:\tutorial\myplate_01\W025--AKT1--620\P01--AKT1--620,C:\tutorial\myplate_01--cellprofiler\W025--AKT1--620\P01--AKT1--620,AKT1_620
145,63,myplate_01--HSPA1A--300--W026--P01--PM.tif,myplate_01--HSPA1A--300--W026--P01--TOTAL.tif,myplate_01--HSPA1A--300--W026--P01--DNA.tif,myplate_01--HSPA1A--300--W026--P01--outlines.tif,myplate_01--HSPA1A--300--W026--P01--score.tif,26,-1.78698053057,0.000402761856094,0.000275509199128,12.456356251,21.4396119801,1,0.827948052069,1340.98412698,681.761904762,469.285714286,1.02628139649,0.512233319615,1,0.75785658847,0.871301290545,44.7036241834,44.5760698727,18.3351971839,6.83305640218,6.07879692947,37.0300518567,37.6501458607,1.18797907945,137.776412698,0.959622980151,11.445319389,12.1950254429,1,0.858561189452,NA,NA,HSPA1A,myplate_01--HSPA1A--300--W026--P01,C:\tutorial,myplate,myplate_01,1,1,P01--HSPA1A--300,300,26,W026--HSPA1A--300,C:\tutorial\myplate_01\W026--HSPA1A--300\P01--HSPA1A--300,C:\tutorial\myplate_01\W026--HSPA1A--300\P01--HSPA1A--300,C:\tutorial\myplate_01\W026--HSPA1A--300\P01--HSPA1A--300,C:\tutorial\myplate_01--cellprofiler\W026--HSPA1A--300\P01--HSPA1A--300,HSPA1A_300
153,60,myplate_01--CXCR4--247--W027--P01--PM.tif,myplate_01--CXCR4--247--W027--P01--TOTAL.tif,myplate_01--CXCR4--247--W027--P01--DNA.tif,myplate_01--CXCR4--247--W027--P01--outlines.tif,myplate_01--CXCR4--247--W027--P01--score.tif,27,-1.76446357357,0.000143358483911,0.000138178002089,13.0699422654,20.5875475132,1,0.840368221409,1358.1,554.033333333,506.95,1.03243943309,0.538715782566,1,0.744391348299,0.858274939826,45.3109373038,45.3502522087,18.0405591533,6.78347933659,6.04129024895,36.6282180874,37.2665186725,-2.56912313187,139.101333333,0.956588547187,11.5294806974,16.0584267252,1,0.814074174354,NA,NA,CXCR4,myplate_01--CXCR4--247--W027--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CXCR4--247,247,27,W027--CXCR4--247,C:\tutorial\myplate_01\W027--CXCR4--247\P01--CXCR4--247,C:\tutorial\myplate_01\W027--CXCR4--247\P01--CXCR4--247,C:\tutorial\myplate_01\W027--CXCR4--247\P01--CXCR4--247,C:\tutorial\myplate_01--cellprofiler\W027--CXCR4--247\P01--CXCR4--247,CXCR4_247
142,54,myplate_01--TAF1--689--W028--P01--PM.tif,myplate_01--TAF1--689--W028--P01--TOTAL.tif,myplate_01--TAF1--689--W028--P01--DNA.tif,myplate_01--TAF1--689--W028--P01--outlines.tif,myplate_01--TAF1--689--W028--P01--score.tif,28,-1.80912196109,0.000250171637163,0.000214473111555,9.84658275341,25.1916477911,1,0.59015893848,1402.85185185,660.611111111,438.055555556,1.0322683383,0.530745470228,1,0.746992902818,0.865637207514,46.2389876999,46.0592976535,18.4801966124,6.92418519078,6.16766609627,37.4057669134,38.0878009858,-1.06644473523,141.497185185,0.958069998311,7.1909898317,16.8707790951,1,0.555350284103,NA,NA,TAF1,myplate_01--TAF1--689--W028--P01,C:\tutorial,myplate,myplate_01,1,1,P01--TAF1--689,689,28,W028--TAF1--689,C:\tutorial\myplate_01\W028--TAF1--689\P01--TAF1--689,C:\tutorial\myplate_01\W028--TAF1--689\P01--TAF1--689,C:\tutorial\myplate_01\W028--TAF1--689\P01--TAF1--689,C:\tutorial\myplate_01--cellprofiler\W028--TAF1--689\P01--TAF1--689,TAF1_689
145,69,myplate_01--BRCA2--562--W029--P01--PM.tif,myplate_01--BRCA2--562--W029--P01--TOTAL.tif,myplate_01--BRCA2--562--W029--P01--DNA.tif,myplate_01--BRCA2--562--W029--P01--outlines.tif,myplate_01--BRCA2--562--W029--P01--score.tif,29,-1.83292526872,0.000234912615269,0.000199214089662,9.52281532111,19.8925038747,1,0.664308875411,1404.57971014,586.797101449,450.420289855,1.02944257035,0.518698732878,1,0.762899886991,0.873170623285,46.2519982148,46.1767984271,18.8131115043,7.02060649166,6.24677831306,37.7978437186,38.4223656383,1.30702271133,141.469101449,0.96187112431,9.20440963609,14.748775695,1,0.631383416429,NA,NA,BRCA2,myplate_01--BRCA2--562--W029--P01,C:\tutorial,myplate,myplate_01,1,1,P01--BRCA2--562,562,29,W029--BRCA2--562,C:\tutorial\myplate_01\W029--BRCA2--562\P01--BRCA2--562,C:\tutorial\myplate_01\W029--BRCA2--562\P01--BRCA2--562,C:\tutorial\myplate_01\W029--BRCA2--562\P01--BRCA2--562,C:\tutorial\myplate_01--cellprofiler\W029--BRCA2--562\P01--BRCA2--562,BRCA2_562
174,63,myplate_01--STAT5A--609--W030--P01--PM.tif,myplate_01--STAT5A--609--W030--P01--TOTAL.tif,myplate_01--STAT5A--609--W030--P01--DNA.tif,myplate_01--STAT5A--609--W030--P01--outlines.tif,myplate_01--STAT5A--609--W030--P01--score.tif,30,-1.76494420548,0.000234912615269,0.000214473111555,11.0615915217,22.8558234257,1,0.660490295828,1308.38095238,713.333333333,515.841269841,1.03758851897,0.54599790724,1,0.756426852923,0.854733419608,45.1764761151,44.8984137685,17.7481450863,6.68244879038,5.9343938475,35.9831364591,36.7012079482,8.15545385598,138.315587302,0.957656217133,9.79867238691,15.3022508994,1,0.676265860199,NA,NA,STAT5A,myplate_01--STAT5A--609--W030--P01,C:\tutorial,myplate,myplate_01,1,1,P01--STAT5A--609,609,30,W030--STAT5A--609,C:\tutorial\myplate_01\W030--STAT5A--609\P01--STAT5A--609,C:\tutorial\myplate_01\W030--STAT5A--609\P01--STAT5A--609,C:\tutorial\myplate_01\W030--STAT5A--609\P01--STAT5A--609,C:\tutorial\myplate_01--cellprofiler\W030--STAT5A--609\P01--STAT5A--609,STAT5A_609
225,92,myplate_01--BRCA1--114--W031--P01--PM.tif,myplate_01--BRCA1--114--W031--P01--TOTAL.tif,myplate_01--BRCA1--114--W031--P01--DNA.tif,myplate_01--BRCA1--114--W031--P01--outlines.tif,myplate_01--BRCA1--114--W031--P01--score.tif,31,-1.72570061876,0.000265430659056,0.000229732133448,9.63359198841,18.5101215424,1,0.706878050957,1349.02173913,643.543478261,448.967391304,1.03480212954,0.532616432888,1,0.754111989394,0.862545382778,45.5198457348,45.4306430513,18.1635220065,6.80637902007,6.05992690976,36.6228234791,37.3127615044,0.773582597936,138.998782609,0.959538596671,9.19895484624,13.2411844097,1,0.735707639391,NA,NA,BRCA1,myplate_01--BRCA1--114--W031--P01,C:\tutorial,myplate,myplate_01,1,1,P01--BRCA1--114,114,31,W031--BRCA1--114,C:\tutorial\myplate_01\W031--BRCA1--114\P01--BRCA1--114,C:\tutorial\myplate_01\W031--BRCA1--114\P01--BRCA1--114,C:\tutorial\myplate_01\W031--BRCA1--114\P01--BRCA1--114,C:\tutorial\myplate_01--cellprofiler\W031--BRCA1--114\P01--BRCA1--114,BRCA1_114
184,85,myplate_01--PIK3CB--422--W032--P01--PM.tif,myplate_01--PIK3CB--422--W032--P01--TOTAL.tif,myplate_01--PIK3CB--422--W032--P01--DNA.tif,myplate_01--PIK3CB--422--W032--P01--outlines.tif,myplate_01--PIK3CB--422--W032--P01--score.tif,32,-1.80002061408,0.000280689680949,0.000214473111555,11.0739191335,21.0268356881,1,0.759215257997,1264.97647059,718.964705882,390.376470588,1.03661535139,0.548416215917,1,0.752778106409,0.863024630983,44.377691992,44.2208866904,17.5697351426,6.60540218934,5.89270641084,35.4280225804,35.9995808946,1.94350409872,134.709811765,0.9584086971,10.8458381658,14.4051729375,1,0.778947584913,NA,NA,PIK3CB,myplate_01--PIK3CB--422--W032--P01,C:\tutorial,myplate,myplate_01,1,1,P01--PIK3CB--422,422,32,W032--PIK3CB--422,C:\tutorial\myplate_01\W032--PIK3CB--422\P01--PIK3CB--422,C:\tutorial\myplate_01\W032--PIK3CB--422\P01--PIK3CB--422,C:\tutorial\myplate_01\W032--PIK3CB--422\P01--PIK3CB--422,C:\tutorial\myplate_01--cellprofiler\W032--PIK3CB--422\P01--PIK3CB--422,PIK3CB_422
114,42,myplate_01--C1QA--372--W033--P01--PM.tif,myplate_01--C1QA--372--W033--P01--TOTAL.tif,myplate_01--C1QA--372--W033--P01--DNA.tif,myplate_01--C1QA--372--W033--P01--outlines.tif,myplate_01--C1QA--372--W033--P01--score.tif,33,-1.82089424228,0.000204394571483,0.000168696045876,13.7602066168,21.204811278,1,0.885129016973,1236.04761905,477.571428571,432.119047619,1.03560934513,0.550689224959,1,0.752976123676,0.85832232997,43.6121312418,43.6170800913,17.410435203,6.54480879686,5.80419106105,35.2607975868,35.7935263725,-11.995285462,133.313285714,0.955521462005,12.5983671958,14.7467918436,1,0.90906726856,NA,NA,C1QA,myplate_01--C1QA--372--W033--P01,C:\tutorial,myplate,myplate_01,1,1,P01--C1QA--372,372,33,W033--C1QA--372,C:\tutorial\myplate_01\W033--C1QA--372\P01--C1QA--372,C:\tutorial\myplate_01\W033--C1QA--372\P01--C1QA--372,C:\tutorial\myplate_01\W033--C1QA--372\P01--C1QA--372,C:\tutorial\myplate_01--cellprofiler\W033--C1QA--372\P01--C1QA--372,C1QA_372
161,61,myplate_01--HTRA2--192--W034--P01--PM.tif,myplate_01--HTRA2--192--W034--P01--TOTAL.tif,myplate_01--HTRA2--192--W034--P01--DNA.tif,myplate_01--HTRA2--192--W034--P01--outlines.tif,myplate_01--HTRA2--192--W034--P01--score.tif,34,-1.81081321347,0.000265430659056,0.000229732133448,11.9849836642,20.4395460001,1,0.834990437599,1298.57377049,810.639344262,488.213114754,1.03395102004,0.534804534253,1,0.7568101538,0.863485734953,44.6841514344,44.5526816234,17.8281631074,6.70231402022,5.95327876854,35.949008196,36.7260097903,-2.20273682696,136.538459016,0.958298307352,10.5385825126,14.1508205668,1,0.833178576087,NA,NA,HTRA2,myplate_01--HTRA2--192--W034--P01,C:\tutorial,myplate,myplate_01,1,1,P01--HTRA2--192,192,34,W034--HTRA2--192,C:\tutorial\myplate_01\W034--HTRA2--192\P01--HTRA2--192,C:\tutorial\myplate_01\W034--HTRA2--192\P01--HTRA2--192,C:\tutorial\myplate_01\W034--HTRA2--192\P01--HTRA2--192,C:\tutorial\myplate_01--cellprofiler\W034--HTRA2--192\P01--HTRA2--192,HTRA2_192
158,67,myplate_01--DBN1--272--W035--P01--PM.tif,myplate_01--DBN1--272--W035--P01--TOTAL.tif,myplate_01--DBN1--272--W035--P01--DNA.tif,myplate_01--DBN1--272--W035--P01--outlines.tif,myplate_01--DBN1--272--W035--P01--score.tif,35,-1.85951302548,0.000295948702842,0.000260250177234,10.4408068229,18.3118795333,1,0.813729641828,1291.44776119,650.71641791,435.104477612,1.02720078724,0.517536782496,1,0.75889378773,0.869564109282,44.0789112336,44.0064983288,17.9758884105,6.7177449912,5.94874171018,36.1051728218,36.8586348548,5.26505671366,135.658447761,0.958535455576,11.1876863507,13.1692989478,1,0.864078536758,NA,NA,DBN1,myplate_01--DBN1--272--W035--P01,C:\tutorial,myplate,myplate_01,1,1,P01--DBN1--272,272,35,W035--DBN1--272,C:\tutorial\myplate_01\W035--DBN1--272\P01--DBN1--272,C:\tutorial\myplate_01\W035--DBN1--272\P01--DBN1--272,C:\tutorial\myplate_01\W035--DBN1--272\P01--DBN1--272,C:\tutorial\myplate_01--cellprofiler\W035--DBN1--272\P01--DBN1--272,DBN1_272
163,43,myplate_01--ERCC6--989--W036--P01--PM.tif,myplate_01--ERCC6--989--W036--P01--TOTAL.tif,myplate_01--ERCC6--989--W036--P01--DNA.tif,myplate_01--ERCC6--989--W036--P01--outlines.tif,myplate_01--ERCC6--989--W036--P01--score.tif,36,-1.82110783837,0.000341725768521,0.000275509199128,14.9063367343,18.9233180809,1,0.981327951355,1297.27906977,669.697674419,538.930232558,1.03997913432,0.563713643637,1,0.746454325565,0.852752413985,45.1743579175,45.3313128163,17.6296196215,6.6529894052,5.90770751919,35.8159512673,36.3281804318,10.1435159932,137.499255814,0.957465725458,11.6929429458,14.9267719756,1,0.919407213605,NA,NA,ERCC6,myplate_01--ERCC6--989--W036--P01,C:\tutorial,myplate,myplate_01,1,1,P01--ERCC6--989,989,36,W036--ERCC6--989,C:\tutorial\myplate_01\W036--ERCC6--989\P01--ERCC6--989,C:\tutorial\myplate_01\W036--ERCC6--989\P01--ERCC6--989,C:\tutorial\myplate_01\W036--ERCC6--989\P01--ERCC6--989,C:\tutorial\myplate_01--cellprofiler\W036--ERCC6--989\P01--ERCC6--989,ERCC6_989
156,65,myplate_01--SEPT7--993--W037--P01--PM.tif,myplate_01--SEPT7--993--W037--P01--TOTAL.tif,myplate_01--SEPT7--993--W037--P01--DNA.tif,myplate_01--SEPT7--993--W037--P01--outlines.tif,myplate_01--SEPT7--993--W037--P01--score.tif,1,-1.84939953294,0.000250171637163,0.000214473111555,13.5693709665,17.8121613082,1,0.894081894331,1374.38461538,563.215384615,608.8,1.02736230996,0.530380259642,1,0.757859274284,0.8718494287,45.625265793,45.5788514202,18.4261736279,6.90189446382,6.14023369775,37.1035753568,37.7680980442,-4.14759227803,139.860276923,0.960745847669,10.8661783449,14.2479133327,1,0.75992529821,NA,NA,SEPT7,myplate_01--SEPT7--993--W037--P01,C:\tutorial,myplate,myplate_01,1,1,P01--SEPT7--993,993,37,W037--SEPT7--993,C:\tutorial\myplate_01\W037--SEPT7--993\P01--SEPT7--993,C:\tutorial\myplate_01\W037--SEPT7--993\P01--SEPT7--993,C:\tutorial\myplate_01\W037--SEPT7--993\P01--SEPT7--993,C:\tutorial\myplate_01--cellprofiler\W037--SEPT7--993\P01--SEPT7--993,SEPT7_993
223,86,myplate_01--CAT--384--W038--P01--PM.tif,myplate_01--CAT--384--W038--P01--TOTAL.tif,myplate_01--CAT--384--W038--P01--DNA.tif,myplate_01--CAT--384--W038--P01--outlines.tif,myplate_01--CAT--384--W038--P01--score.tif,38,-1.75734613966,0.000295948702842,0.000244991155341,9.14865489938,22.311880215,1,0.627880384324,1257.45348837,704.209302326,505.930232558,1.02729869723,0.524440713908,1,0.762612465007,0.877813622456,43.5597474591,43.4890909475,17.8102349254,6.65111425203,5.91528245587,35.5992469443,36.3454838384,-11.7366906739,133.195116279,0.960880784449,8.29899321939,14.9583890531,1,0.60344600196,NA,NA,CAT,myplate_01--CAT--384--W038--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CAT--384,384,38,W038--CAT--384,C:\tutorial\myplate_01\W038--CAT--384\P01--CAT--384,C:\tutorial\myplate_01\W038--CAT--384\P01--CAT--384,C:\tutorial\myplate_01\W038--CAT--384\P01--CAT--384,C:\tutorial\myplate_01--cellprofiler\W038--CAT--384\P01--CAT--384,CAT_384
205,93,myplate_01--PRKCD--389--W039--P01--PM.tif,myplate_01--PRKCD--389--W039--P01--TOTAL.tif,myplate_01--PRKCD--389--W039--P01--DNA.tif,myplate_01--PRKCD--389--W039--P01--outlines.tif,myplate_01--PRKCD--389--W039--P01--score.tif,39,-1.75231192834,0.000204394571483,0.000153437023982,9.13451098172,21.6221223298,1,0.647213148109,1286.43010753,685.021505376,520.47311828,1.03397487516,0.54078361621,1,0.760250007854,0.871011868107,44.5793182182,44.3883777386,17.7238003012,6.68865563284,5.9537924807,35.8686758269,36.4421826146,11.7490982749,135.285505376,0.960130489703,8.85098052677,15.1177079063,1,0.661213554323,NA,NA,PRKCD,myplate_01--PRKCD--389--W039--P01,C:\tutorial,myplate,myplate_01,1,1,P01--PRKCD--389,389,39,W039--PRKCD--389,C:\tutorial\myplate_01\W039--PRKCD--389\P01--PRKCD--389,C:\tutorial\myplate_01\W039--PRKCD--389\P01--PRKCD--389,C:\tutorial\myplate_01\W039--PRKCD--389\P01--PRKCD--389,C:\tutorial\myplate_01--cellprofiler\W039--PRKCD--389\P01--PRKCD--389,PRKCD_389
165,92,myplate_01--CTNNB1--673--W040--P01--PM.tif,myplate_01--CTNNB1--673--W040--P01--TOTAL.tif,myplate_01--CTNNB1--673--W040--P01--DNA.tif,myplate_01--CTNNB1--673--W040--P01--outlines.tif,myplate_01--CTNNB1--673--W040--P01--score.tif,40,-1.79133209343,0.000219653593376,0.000168696045876,10.9986464465,20.8193071501,1,0.713353428849,1411.2826087,593.576086957,471.163043478,1.03562689425,0.539569917255,1,0.75199843369,0.848502212458,46.5785774255,46.7629478542,18.5232490902,6.92938203347,6.1627751297,37.6796267576,38.1369765512,1.32513099171,143.660630435,0.955402033325,9.38823543722,15.3308309866,1,0.643098192704,NA,NA,CTNNB1,myplate_01--CTNNB1--673--W040--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CTNNB1--673,673,40,W040--CTNNB1--673,C:\tutorial\myplate_01\W040--CTNNB1--673\P01--CTNNB1--673,C:\tutorial\myplate_01\W040--CTNNB1--673\P01--CTNNB1--673,C:\tutorial\myplate_01\W040--CTNNB1--673\P01--CTNNB1--673,C:\tutorial\myplate_01--cellprofiler\W040--CTNNB1--673\P01--CTNNB1--673,CTNNB1_673
144,53,myplate_01--LCK--295--W041--P01--PM.tif,myplate_01--LCK--295--W041--P01--TOTAL.tif,myplate_01--LCK--295--W041--P01--DNA.tif,myplate_01--LCK--295--W041--P01--outlines.tif,myplate_01--LCK--295--W041--P01--score.tif,1,-1.8082169094,0.000234912615269,0.000199214089662,11.5625216076,21.029790641,1,0.767335279582,1436.05660377,591.037735849,555.41509434,1.04111562776,0.563177059248,1,0.744595586731,0.857109970533,47.494747543,47.4976738951,18.4529509527,6.95436179114,6.20170701342,37.2734956071,38.0424783896,4.72596404889,143.928150943,0.959174186319,9.39218700631,12.9015947357,1,0.701788048963,NA,NA,LCK,myplate_01--LCK--295--W041--P01,C:\tutorial,myplate,myplate_01,1,1,P01--LCK--295,295,41,W041--LCK--295,C:\tutorial\myplate_01\W041--LCK--295\P01--LCK--295,C:\tutorial\myplate_01\W041--LCK--295\P01--LCK--295,C:\tutorial\myplate_01\W041--LCK--295\P01--LCK--295,C:\tutorial\myplate_01--cellprofiler\W041--LCK--295\P01--LCK--295,LCK_295
175,71,myplate_01--ZNF385B--644--W042--P01--PM.tif,myplate_01--ZNF385B--644--W042--P01--TOTAL.tif,myplate_01--ZNF385B--644--W042--P01--DNA.tif,myplate_01--ZNF385B--644--W042--P01--outlines.tif,myplate_01--ZNF385B--644--W042--P01--score.tif,42,-1.75224271075,0.000234912615269,0.000199214089662,9.51178748654,19.9634085534,1,0.634630718455,1265.74647887,627.718309859,430.633802817,1.02805713215,0.523349745469,1,0.756272117488,0.877137713899,43.8719437938,43.710305002,17.9007763751,6.6862979072,5.97784353847,35.694801543,36.4309296142,4.46122082153,133.759464789,0.961780476735,8.8846722059,14.6808119137,1,0.619442281921,NA,NA,ZNF385B,myplate_01--ZNF385B--644--W042--P01,C:\tutorial,myplate,myplate_01,1,1,P01--ZNF385B--644,644,42,W042--ZNF385B--644,C:\tutorial\myplate_01\W042--ZNF385B--644\P01--ZNF385B--644,C:\tutorial\myplate_01\W042--ZNF385B--644\P01--ZNF385B--644,C:\tutorial\myplate_01\W042--ZNF385B--644\P01--ZNF385B--644,C:\tutorial\myplate_01--cellprofiler\W042--ZNF385B--644\P01--ZNF385B--644,ZNF385B_644
219,91,myplate_01--HSP90AA1--379--W043--P01--PM.tif,myplate_01--HSP90AA1--379--W043--P01--TOTAL.tif,myplate_01--HSP90AA1--379--W043--P01--DNA.tif,myplate_01--HSP90AA1--379--W043--P01--outlines.tif,myplate_01--HSP90AA1--379--W043--P01--score.tif,43,-1.73671125115,0.00018913554959,0.000153437023982,11.620706584,22.4182060407,1,0.73787054785,1325.53846154,610.362637363,442.868131868,1.0443477071,0.558504512564,1,0.743458053401,0.844771588842,45.4107743066,45.5218550199,17.6684244892,6.65020386059,5.9221207121,36.1997905983,36.7415482666,-2.69467491441,139.194131868,0.952917249374,9.64322924474,15.7073775399,1,0.714730828182,NA,NA,HSP90AA1,myplate_01--HSP90AA1--379--W043--P01,C:\tutorial,myplate,myplate_01,1,1,P01--HSP90AA1--379,379,43,W043--HSP90AA1--379,C:\tutorial\myplate_01\W043--HSP90AA1--379\P01--HSP90AA1--379,C:\tutorial\myplate_01\W043--HSP90AA1--379\P01--HSP90AA1--379,C:\tutorial\myplate_01\W043--HSP90AA1--379\P01--HSP90AA1--379,C:\tutorial\myplate_01--cellprofiler\W043--HSP90AA1--379\P01--HSP90AA1--379,HSP90AA1_379
129,58,myplate_01--SLC18A2--721--W044--P01--PM.tif,myplate_01--SLC18A2--721--W044--P01--TOTAL.tif,myplate_01--SLC18A2--721--W044--P01--DNA.tif,myplate_01--SLC18A2--721--W044--P01--outlines.tif,myplate_01--SLC18A2--721--W044--P01--score.tif,44,-1.8488343798,0.000280689680949,0.000244991155341,13.9485464616,20.2797845577,1,0.863061770239,1305.62068966,844.206896552,499.551724138,1.03053650253,0.530439006082,1,0.751850665607,0.855132525756,44.5569546225,44.6665816608,17.9193944597,6.70880841433,5.95438109367,36.1901042594,36.8656015556,-9.5145398698,137.440482759,0.95717266354,12.3090641135,15.1191579285,1,0.87728998962,NA,NA,SLC18A2,myplate_01--SLC18A2--721--W044--P01,C:\tutorial,myplate,myplate_01,1,1,P01--SLC18A2--721,721,44,W044--SLC18A2--721,C:\tutorial\myplate_01\W044--SLC18A2--721\P01--SLC18A2--721,C:\tutorial\myplate_01\W044--SLC18A2--721\P01--SLC18A2--721,C:\tutorial\myplate_01\W044--SLC18A2--721\P01--SLC18A2--721,C:\tutorial\myplate_01--cellprofiler\W044--SLC18A2--721\P01--SLC18A2--721,SLC18A2_721
